name,time,windspeed_ZMW
windgeber_ZMW,1715601211000000000,4.9
windgeber_ZMW,1715601811000000000,4.7
windgeber_ZMW,1715602411000000000,4.9
windgeber_ZMW,1715603011000000000,4.5
windgeber_ZMW,1715603611000000000,4.3
windgeber_ZMW,1715604211000000000,5
windgeber_ZMW,1715604811000000000,4.8
windgeber_ZMW,1715605411000000000,4.5
windgeber_ZMW,1715606011000000000,4.1
windgeber_ZMW,1715606611000000000,5
windgeber_ZMW,1715607211000000000,4.1
windgeber_ZMW,1715607811000000000,4.3
windgeber_ZMW,1715608411000000000,4.1
windgeber_ZMW,1715609011000000000,4.2
windgeber_ZMW,1715609611000000000,3.5
windgeber_ZMW,1715610211000000000,4.1
windgeber_ZMW,1715610811000000000,4.4
windgeber_ZMW,1715611411000000000,3.5
windgeber_ZMW,1715612011000000000,4.7
windgeber_ZMW,1715612611000000000,4.2
windgeber_ZMW,1715613211000000000,3.8
windgeber_ZMW,1715613811000000000,4.6
windgeber_ZMW,1715614411000000000,5.4
windgeber_ZMW,1715615011000000000,4.8
windgeber_ZMW,1715615611000000000,4.1
windgeber_ZMW,1715616211000000000,4.2
windgeber_ZMW,1715616811000000000,4
windgeber_ZMW,1715617411000000000,4.3
windgeber_ZMW,1715618011000000000,3.8
windgeber_ZMW,1715618611000000000,3.3
windgeber_ZMW,1715619211000000000,4.5
windgeber_ZMW,1715619811000000000,4.4
windgeber_ZMW,1715620411000000000,3.4
windgeber_ZMW,1715621011000000000,3.6
windgeber_ZMW,1715621611000000000,3.3
windgeber_ZMW,1715622211000000000,2.8
windgeber_ZMW,1715622811000000000,3.4
windgeber_ZMW,1715623411000000000,3.9
windgeber_ZMW,1715624011000000000,3.6
windgeber_ZMW,1715624611000000000,3.4
windgeber_ZMW,1715625211000000000,3.4
windgeber_ZMW,1715625811000000000,3.8
windgeber_ZMW,1715626411000000000,3.7
windgeber_ZMW,1715627011000000000,4.1
windgeber_ZMW,1715627611000000000,3.9
windgeber_ZMW,1715628211000000000,3.9
windgeber_ZMW,1715628811000000000,4
windgeber_ZMW,1715629411000000000,3.8
windgeber_ZMW,1715630011000000000,4
windgeber_ZMW,1715630611000000000,3.9
windgeber_ZMW,1715631211000000000,3.8
windgeber_ZMW,1715631811000000000,3.6
windgeber_ZMW,1715632411000000000,4
windgeber_ZMW,1715633011000000000,3.8
windgeber_ZMW,1715633611000000000,4
windgeber_ZMW,1715634211000000000,4.1
windgeber_ZMW,1715634811000000000,4
windgeber_ZMW,1715635411000000000,4.4
windgeber_ZMW,1715636011000000000,4.4
windgeber_ZMW,1715636611000000000,4.4
windgeber_ZMW,1715637211000000000,4.4
windgeber_ZMW,1715637811000000000,4.7
windgeber_ZMW,1715638411000000000,4.7
windgeber_ZMW,1715639011000000000,4.9
windgeber_ZMW,1715639611000000000,4.7
windgeber_ZMW,1715640211000000000,4.6
windgeber_ZMW,1715640811000000000,4.5
windgeber_ZMW,1715641411000000000,4.4
windgeber_ZMW,1715642011000000000,4.2
windgeber_ZMW,1715642611000000000,4.3
windgeber_ZMW,1715643211000000000,4.3
windgeber_ZMW,1715643811000000000,4.6
windgeber_ZMW,1715644411000000000,4.7
windgeber_ZMW,1715645011000000000,4.6
windgeber_ZMW,1715645611000000000,4.8
windgeber_ZMW,1715646211000000000,5.3
windgeber_ZMW,1715646811000000000,5
windgeber_ZMW,1715647411000000000,5.1
windgeber_ZMW,1715648011000000000,5
windgeber_ZMW,1715648611000000000,4.8
windgeber_ZMW,1715649211000000000,4.7
windgeber_ZMW,1715649811000000000,4.7
windgeber_ZMW,1715650411000000000,4.5
windgeber_ZMW,1715651011000000000,4.7
windgeber_ZMW,1715651611000000000,4.9
windgeber_ZMW,1715652211000000000,4.8
windgeber_ZMW,1715652811000000000,4.7
windgeber_ZMW,1715653411000000000,4.8
windgeber_ZMW,1715654011000000000,4.9
windgeber_ZMW,1715654611000000000,5
windgeber_ZMW,1715655211000000000,5.2
windgeber_ZMW,1715655811000000000,5.6
windgeber_ZMW,1715656411000000000,5.7
windgeber_ZMW,1715657011000000000,5.5
windgeber_ZMW,1715657611000000000,5.6
windgeber_ZMW,1715658211000000000,4.8
windgeber_ZMW,1715658811000000000,5.2
windgeber_ZMW,1715659411000000000,5
windgeber_ZMW,1715660011000000000,5.1
windgeber_ZMW,1715660611000000000,4.4
windgeber_ZMW,1715661211000000000,4.4
windgeber_ZMW,1715661811000000000,4
windgeber_ZMW,1715662411000000000,4
windgeber_ZMW,1715663011000000000,3.9
windgeber_ZMW,1715663611000000000,4.3
windgeber_ZMW,1715664211000000000,4
windgeber_ZMW,1715664811000000000,3.6
windgeber_ZMW,1715665411000000000,3.1
windgeber_ZMW,1715666011000000000,3
windgeber_ZMW,1715666611000000000,3.3
windgeber_ZMW,1715667211000000000,3.9
windgeber_ZMW,1715667811000000000,3.8
windgeber_ZMW,1715668411000000000,3.6
windgeber_ZMW,1715669011000000000,3.9
windgeber_ZMW,1715669611000000000,4.4
windgeber_ZMW,1715670211000000000,4.6
windgeber_ZMW,1715670811000000000,4.8
windgeber_ZMW,1715671411000000000,4.6
windgeber_ZMW,1715672011000000000,3.9
windgeber_ZMW,1715672611000000000,4.7
windgeber_ZMW,1715673211000000000,4.2
windgeber_ZMW,1715673811000000000,4.4
windgeber_ZMW,1715674411000000000,4.5
windgeber_ZMW,1715675011000000000,4.3
windgeber_ZMW,1715675611000000000,4.1
windgeber_ZMW,1715676211000000000,4
windgeber_ZMW,1715676811000000000,4
windgeber_ZMW,1715677411000000000,4.3
windgeber_ZMW,1715678011000000000,4.2
windgeber_ZMW,1715678611000000000,4.5
windgeber_ZMW,1715679211000000000,4.7
windgeber_ZMW,1715679811000000000,4.3
windgeber_ZMW,1715680411000000000,4.1
windgeber_ZMW,1715681011000000000,5.1
windgeber_ZMW,1715681611000000000,4.7
windgeber_ZMW,1715682211000000000,5.6
windgeber_ZMW,1715682811000000000,5.6
windgeber_ZMW,1715683411000000000,5.7
windgeber_ZMW,1715684011000000000,4.6
windgeber_ZMW,1715684611000000000,5
windgeber_ZMW,1715685211000000000,4.4
windgeber_ZMW,1715685811000000000,5.7
windgeber_ZMW,1715686411000000000,5.5
windgeber_ZMW,1715687011000000000,6.3
windgeber_ZMW,1715687611000000000,5.1
windgeber_ZMW,1715688211000000000,5.3
windgeber_ZMW,1715688811000000000,5.8
windgeber_ZMW,1715689411000000000,5.3
windgeber_ZMW,1715690011000000000,5
windgeber_ZMW,1715690611000000000,6
windgeber_ZMW,1715691211000000000,5.8
windgeber_ZMW,1715691811000000000,5.9
windgeber_ZMW,1715692411000000000,4.9
windgeber_ZMW,1715693011000000000,6.3
windgeber_ZMW,1715693611000000000,5.6
windgeber_ZMW,1715694211000000000,4.7
windgeber_ZMW,1715694811000000000,5.1
windgeber_ZMW,1715695411000000000,5.1
windgeber_ZMW,1715696011000000000,5.6
windgeber_ZMW,1715696611000000000,5.5
windgeber_ZMW,1715697211000000000,5
windgeber_ZMW,1715697811000000000,5.3
windgeber_ZMW,1715698411000000000,4.9
windgeber_ZMW,1715699011000000000,5.9
windgeber_ZMW,1715699611000000000,5.4
windgeber_ZMW,1715700211000000000,5.6
windgeber_ZMW,1715700811000000000,5.4
windgeber_ZMW,1715701411000000000,5.9
windgeber_ZMW,1715702011000000000,5.8
windgeber_ZMW,1715702611000000000,5.8
windgeber_ZMW,1715703211000000000,5.3
windgeber_ZMW,1715703811000000000,4.6
windgeber_ZMW,1715704411000000000,5
windgeber_ZMW,1715705011000000000,5
windgeber_ZMW,1715705611000000000,4.3
windgeber_ZMW,1715706211000000000,5.1
windgeber_ZMW,1715706811000000000,5.2
windgeber_ZMW,1715707411000000000,4
windgeber_ZMW,1715708011000000000,4.1
windgeber_ZMW,1715708611000000000,3.5
windgeber_ZMW,1715709211000000000,3.9
windgeber_ZMW,1715709811000000000,4
windgeber_ZMW,1715710411000000000,3.9
windgeber_ZMW,1715711011000000000,3.6
windgeber_ZMW,1715711611000000000,3.8
windgeber_ZMW,1715712211000000000,3.7
windgeber_ZMW,1715712811000000000,3.9
windgeber_ZMW,1715713411000000000,3.2
windgeber_ZMW,1715714011000000000,3.4
windgeber_ZMW,1715714611000000000,3.4
windgeber_ZMW,1715715211000000000,3.8
windgeber_ZMW,1715715811000000000,3.7
windgeber_ZMW,1715716411000000000,3.8
windgeber_ZMW,1715717011000000000,3.9
windgeber_ZMW,1715717611000000000,3.7
windgeber_ZMW,1715718211000000000,3.9
windgeber_ZMW,1715718811000000000,4.3
windgeber_ZMW,1715719411000000000,3.9
windgeber_ZMW,1715720011000000000,4.1
windgeber_ZMW,1715720611000000000,4
windgeber_ZMW,1715721211000000000,4.2
windgeber_ZMW,1715721811000000000,4.2
windgeber_ZMW,1715722411000000000,4.3
windgeber_ZMW,1715723011000000000,4.1
windgeber_ZMW,1715723611000000000,4.4
windgeber_ZMW,1715724211000000000,4.4
windgeber_ZMW,1715724811000000000,4.4
windgeber_ZMW,1715725411000000000,4.7
windgeber_ZMW,1715726011000000000,4.7
windgeber_ZMW,1715726611000000000,4.7
windgeber_ZMW,1715727211000000000,4.5
windgeber_ZMW,1715727811000000000,4.2
windgeber_ZMW,1715728411000000000,4.5
windgeber_ZMW,1715729011000000000,4.6
windgeber_ZMW,1715729611000000000,4.9
windgeber_ZMW,1715730211000000000,4.9
windgeber_ZMW,1715730811000000000,5.2
windgeber_ZMW,1715731411000000000,5.1
windgeber_ZMW,1715732011000000000,5
windgeber_ZMW,1715732611000000000,4.9
windgeber_ZMW,1715733211000000000,4.9
windgeber_ZMW,1715733811000000000,4.6
windgeber_ZMW,1715734411000000000,4.3
windgeber_ZMW,1715735011000000000,4.2
windgeber_ZMW,1715735611000000000,4.2
windgeber_ZMW,1715736211000000000,4.1
windgeber_ZMW,1715736811000000000,3.8
windgeber_ZMW,1715737411000000000,4.1
windgeber_ZMW,1715738011000000000,3.9
windgeber_ZMW,1715738611000000000,4.3
windgeber_ZMW,1715739211000000000,4.3
windgeber_ZMW,1715739811000000000,4.2
windgeber_ZMW,1715740411000000000,4.7
windgeber_ZMW,1715741011000000000,4.6
windgeber_ZMW,1715741611000000000,4.7
windgeber_ZMW,1715742211000000000,4.6
windgeber_ZMW,1715742811000000000,4.5
windgeber_ZMW,1715743411000000000,4.6
windgeber_ZMW,1715744011000000000,4.4
windgeber_ZMW,1715744611000000000,4.8
windgeber_ZMW,1715745211000000000,5.1
windgeber_ZMW,1715745811000000000,5
windgeber_ZMW,1715746411000000000,5.3
windgeber_ZMW,1715747011000000000,5.2
windgeber_ZMW,1715747611000000000,4.9
windgeber_ZMW,1715748211000000000,4.7
windgeber_ZMW,1715748811000000000,4.4
windgeber_ZMW,1715749411000000000,4.5
windgeber_ZMW,1715750011000000000,4.4
windgeber_ZMW,1715750611000000000,4.4
windgeber_ZMW,1715751211000000000,4.3
windgeber_ZMW,1715751811000000000,4.6
windgeber_ZMW,1715752411000000000,4.8
windgeber_ZMW,1715753011000000000,4.2
windgeber_ZMW,1715753611000000000,4.6
windgeber_ZMW,1715754211000000000,4.9
windgeber_ZMW,1715754811000000000,4.5
windgeber_ZMW,1715755411000000000,4.3
windgeber_ZMW,1715756011000000000,4.2
windgeber_ZMW,1715756611000000000,4.8
windgeber_ZMW,1715757211000000000,4.4
windgeber_ZMW,1715757811000000000,5.1
windgeber_ZMW,1715758411000000000,5.9
windgeber_ZMW,1715759011000000000,6.1
windgeber_ZMW,1715759611000000000,6.8
windgeber_ZMW,1715760211000000000,7.1
windgeber_ZMW,1715760811000000000,6
windgeber_ZMW,1715761411000000000,6.6
windgeber_ZMW,1715762011000000000,7.7
windgeber_ZMW,1715762611000000000,6.8
windgeber_ZMW,1715763211000000000,7.2
windgeber_ZMW,1715763811000000000,8
windgeber_ZMW,1715764411000000000,8.8
windgeber_ZMW,1715765012000000000,7.8
windgeber_ZMW,1715765611000000000,6.9
windgeber_ZMW,1715766211000000000,7.8
windgeber_ZMW,1715766811000000000,8
windgeber_ZMW,1715767411000000000,7.8
windgeber_ZMW,1715768011000000000,7.1
windgeber_ZMW,1715768611000000000,7.3
windgeber_ZMW,1715769211000000000,7.7
windgeber_ZMW,1715769811000000000,8
windgeber_ZMW,1715770411000000000,7.7
windgeber_ZMW,1715771011000000000,7.6
windgeber_ZMW,1715771612000000000,7.3
windgeber_ZMW,1715772211000000000,7.6
windgeber_ZMW,1715772812000000000,7
windgeber_ZMW,1715773411000000000,7.3
windgeber_ZMW,1715774012000000000,7.3
windgeber_ZMW,1715774612000000000,6.6
windgeber_ZMW,1715775212000000000,7.6
windgeber_ZMW,1715775812000000000,7.1
windgeber_ZMW,1715776412000000000,7.5
windgeber_ZMW,1715777012000000000,7.3
windgeber_ZMW,1715777612000000000,7.3
windgeber_ZMW,1715778212000000000,6.8
windgeber_ZMW,1715778812000000000,6.9
windgeber_ZMW,1715779412000000000,7.1
windgeber_ZMW,1715780012000000000,6.6
windgeber_ZMW,1715780612000000000,7.5
windgeber_ZMW,1715781212000000000,7.6
windgeber_ZMW,1715781812000000000,6.6
windgeber_ZMW,1715782412000000000,6.9
windgeber_ZMW,1715783012000000000,6.3
windgeber_ZMW,1715783612000000000,6.8
windgeber_ZMW,1715784212000000000,7.1
windgeber_ZMW,1715784812000000000,7
windgeber_ZMW,1715785412000000000,7.3
windgeber_ZMW,1715786012000000000,6.9
windgeber_ZMW,1715786612000000000,8
windgeber_ZMW,1715787212000000000,7.1
windgeber_ZMW,1715787812000000000,7.2
windgeber_ZMW,1715788412000000000,6.7
windgeber_ZMW,1715789012000000000,5.9
windgeber_ZMW,1715789612000000000,7.3
windgeber_ZMW,1715790212000000000,5.4
windgeber_ZMW,1715790812000000000,6.9
windgeber_ZMW,1715791412000000000,6.8
windgeber_ZMW,1715792012000000000,7
windgeber_ZMW,1715792612000000000,6.7
windgeber_ZMW,1715793212000000000,6.3
windgeber_ZMW,1715793812000000000,4.9
windgeber_ZMW,1715794412000000000,5.6
windgeber_ZMW,1715795012000000000,6.9
windgeber_ZMW,1715795612000000000,6.6
windgeber_ZMW,1715796212000000000,5.6
windgeber_ZMW,1715796812000000000,5.6
windgeber_ZMW,1715797412000000000,5.2
windgeber_ZMW,1715798012000000000,4.8
windgeber_ZMW,1715798612000000000,5.1
windgeber_ZMW,1715799212000000000,5.4
windgeber_ZMW,1715799812000000000,4.7
windgeber_ZMW,1715800412000000000,4.7
windgeber_ZMW,1715801012000000000,5.4
windgeber_ZMW,1715801612000000000,5.3
windgeber_ZMW,1715802212000000000,5.2
windgeber_ZMW,1715802812000000000,4.8
windgeber_ZMW,1715803412000000000,5.6
windgeber_ZMW,1715804012000000000,5
windgeber_ZMW,1715804612000000000,4.5
windgeber_ZMW,1715805212000000000,4.7
windgeber_ZMW,1715805812000000000,5
windgeber_ZMW,1715806412000000000,5.2
windgeber_ZMW,1715807012000000000,5.3
windgeber_ZMW,1715807612000000000,5.5
windgeber_ZMW,1715808212000000000,5.6
windgeber_ZMW,1715808812000000000,5.3
windgeber_ZMW,1715809412000000000,5.5
windgeber_ZMW,1715810012000000000,5.7
windgeber_ZMW,1715810612000000000,5.6
windgeber_ZMW,1715811212000000000,5.5
windgeber_ZMW,1715811812000000000,5.5
windgeber_ZMW,1715812412000000000,5.9
windgeber_ZMW,1715813012000000000,5.6
windgeber_ZMW,1715813612000000000,5.8
windgeber_ZMW,1715814212000000000,5.7
windgeber_ZMW,1715814812000000000,5.8
windgeber_ZMW,1715815412000000000,5.8
windgeber_ZMW,1715816012000000000,5.6
windgeber_ZMW,1715816612000000000,4.9
windgeber_ZMW,1715817212000000000,5.3
windgeber_ZMW,1715817812000000000,5.6
windgeber_ZMW,1715818412000000000,5.4
windgeber_ZMW,1715819012000000000,5.3
windgeber_ZMW,1715819612000000000,5.3
windgeber_ZMW,1715820212000000000,5.4
windgeber_ZMW,1715820812000000000,5.1
windgeber_ZMW,1715821412000000000,5.4
windgeber_ZMW,1715822012000000000,5.2
windgeber_ZMW,1715822612000000000,5
windgeber_ZMW,1715823212000000000,5.1
windgeber_ZMW,1715823812000000000,5
windgeber_ZMW,1715824412000000000,5.2
windgeber_ZMW,1715825012000000000,5.3
windgeber_ZMW,1715825612000000000,4.9
windgeber_ZMW,1715826212000000000,5.3
windgeber_ZMW,1715826812000000000,5.7
windgeber_ZMW,1715827412000000000,5.5
windgeber_ZMW,1715828012000000000,5.5
windgeber_ZMW,1715828612000000000,5.4
windgeber_ZMW,1715829212000000000,5.5
windgeber_ZMW,1715829812000000000,5.7
windgeber_ZMW,1715830412000000000,5.5
windgeber_ZMW,1715831012000000000,5.4
windgeber_ZMW,1715831612000000000,5.6
windgeber_ZMW,1715832212000000000,5.7
windgeber_ZMW,1715832812000000000,5.6
windgeber_ZMW,1715833412000000000,6
windgeber_ZMW,1715834012000000000,5.3
windgeber_ZMW,1715834612000000000,5.7
windgeber_ZMW,1715835212000000000,5.5
windgeber_ZMW,1715835812000000000,5.1
windgeber_ZMW,1715836412000000000,5.7
windgeber_ZMW,1715837012000000000,5.9
windgeber_ZMW,1715837612000000000,5.5
windgeber_ZMW,1715838212000000000,5.8
windgeber_ZMW,1715838812000000000,5.8
windgeber_ZMW,1715839412000000000,6.3
windgeber_ZMW,1715840012000000000,6
windgeber_ZMW,1715840612000000000,6.3
windgeber_ZMW,1715841212000000000,5.9
windgeber_ZMW,1715841812000000000,5.4
windgeber_ZMW,1715842412000000000,5.7
windgeber_ZMW,1715843012000000000,5.5
windgeber_ZMW,1715843612000000000,6.2
windgeber_ZMW,1715844212000000000,5.8
windgeber_ZMW,1715844812000000000,4.8
windgeber_ZMW,1715845412000000000,5.9
windgeber_ZMW,1715846012000000000,5.6
windgeber_ZMW,1715846612000000000,5.6
windgeber_ZMW,1715847212000000000,5.6
windgeber_ZMW,1715847812000000000,5.7
windgeber_ZMW,1715848412000000000,5.8
windgeber_ZMW,1715849012000000000,6
windgeber_ZMW,1715849612000000000,5.9
windgeber_ZMW,1715850212000000000,5.7
windgeber_ZMW,1715850812000000000,6.5
windgeber_ZMW,1715851412000000000,6
windgeber_ZMW,1715852012000000000,6.1
windgeber_ZMW,1715852612000000000,5.4
windgeber_ZMW,1715853212000000000,5.8
windgeber_ZMW,1715853812000000000,6.9
windgeber_ZMW,1715854412000000000,6.9
windgeber_ZMW,1715855012000000000,6.4
windgeber_ZMW,1715855612000000000,7.5
windgeber_ZMW,1715856212000000000,6.9
windgeber_ZMW,1715856812000000000,7.7
windgeber_ZMW,1715857412000000000,6.9
windgeber_ZMW,1715858012000000000,8.3
windgeber_ZMW,1715858612000000000,7.8
windgeber_ZMW,1715859212000000000,7.5
windgeber_ZMW,1715859812000000000,8.4
windgeber_ZMW,1715860412000000000,7.6
windgeber_ZMW,1715861012000000000,7.9
windgeber_ZMW,1715861612000000000,7.7
windgeber_ZMW,1715862212000000000,8.2
windgeber_ZMW,1715862812000000000,7.5
windgeber_ZMW,1715863412000000000,7
windgeber_ZMW,1715864012000000000,8
windgeber_ZMW,1715864612000000000,7.2
windgeber_ZMW,1715865212000000000,6.9
windgeber_ZMW,1715865812000000000,7.5
windgeber_ZMW,1715866412000000000,8.1
windgeber_ZMW,1715867012000000000,8.5
windgeber_ZMW,1715867612000000000,7.1
windgeber_ZMW,1715868212000000000,7.1
windgeber_ZMW,1715868812000000000,7.1
windgeber_ZMW,1715869412000000000,8.3
windgeber_ZMW,1715870012000000000,6.6
windgeber_ZMW,1715870612000000000,8.2
windgeber_ZMW,1715871212000000000,7.4
windgeber_ZMW,1715871812000000000,6.7
windgeber_ZMW,1715872412000000000,7.8
windgeber_ZMW,1715873012000000000,7.5
windgeber_ZMW,1715873612000000000,5.1
windgeber_ZMW,1715874212000000000,6.8
windgeber_ZMW,1715874812000000000,6.5
windgeber_ZMW,1715875412000000000,5.8
windgeber_ZMW,1715876012000000000,7.1
windgeber_ZMW,1715876612000000000,6.7
windgeber_ZMW,1715877212000000000,7.6
windgeber_ZMW,1715877812000000000,6.7
windgeber_ZMW,1715878412000000000,6.1
windgeber_ZMW,1715879012000000000,5.6
windgeber_ZMW,1715879612000000000,5.2
windgeber_ZMW,1715880212000000000,5.1
windgeber_ZMW,1715880812000000000,6
windgeber_ZMW,1715881412000000000,5.1
windgeber_ZMW,1715882012000000000,4.8
windgeber_ZMW,1715882612000000000,5
windgeber_ZMW,1715883212000000000,4.8
windgeber_ZMW,1715883812000000000,4.8
windgeber_ZMW,1715884412000000000,4.7
windgeber_ZMW,1715885012000000000,4.1
windgeber_ZMW,1715885612000000000,4.3
windgeber_ZMW,1715886212000000000,4
windgeber_ZMW,1715886812000000000,3.7
windgeber_ZMW,1715887412000000000,3.7
windgeber_ZMW,1715888012000000000,3.8
windgeber_ZMW,1715888612000000000,3.9
windgeber_ZMW,1715889212000000000,4
windgeber_ZMW,1715889812000000000,4
windgeber_ZMW,1715890412000000000,4.5
windgeber_ZMW,1715891012000000000,4.2
windgeber_ZMW,1715891612000000000,4.3
windgeber_ZMW,1715892212000000000,4.9
windgeber_ZMW,1715892812000000000,4.8
windgeber_ZMW,1715893412000000000,4.4
windgeber_ZMW,1715894012000000000,4.5
windgeber_ZMW,1715894612000000000,5.5
windgeber_ZMW,1715895212000000000,5.3
windgeber_ZMW,1715895812000000000,5.4
windgeber_ZMW,1715896412000000000,4.8
windgeber_ZMW,1715897012000000000,4.8
windgeber_ZMW,1715897612000000000,4.9
windgeber_ZMW,1715898212000000000,4.9
windgeber_ZMW,1715898812000000000,5
windgeber_ZMW,1715899412000000000,4.7
windgeber_ZMW,1715900012000000000,4.5
windgeber_ZMW,1715900612000000000,4.5
windgeber_ZMW,1715901212000000000,4.7
windgeber_ZMW,1715901812000000000,5.1
windgeber_ZMW,1715902412000000000,5
windgeber_ZMW,1715903012000000000,4.8
windgeber_ZMW,1715903612000000000,5.2
windgeber_ZMW,1715904212000000000,4.9
windgeber_ZMW,1715904812000000000,4.9
windgeber_ZMW,1715905412000000000,5.2
windgeber_ZMW,1715906012000000000,5
windgeber_ZMW,1715906612000000000,5.4
windgeber_ZMW,1715907212000000000,5.2
windgeber_ZMW,1715907812000000000,5.4
windgeber_ZMW,1715908412000000000,5.5
windgeber_ZMW,1715909012000000000,5.4
windgeber_ZMW,1715909612000000000,5.1
windgeber_ZMW,1715910212000000000,5.1
windgeber_ZMW,1715910812000000000,5.2
windgeber_ZMW,1715911412000000000,5.2
windgeber_ZMW,1715912012000000000,5.1
windgeber_ZMW,1715912612000000000,5.4
windgeber_ZMW,1715913212000000000,5.1
windgeber_ZMW,1715913812000000000,5
windgeber_ZMW,1715914412000000000,5.2
windgeber_ZMW,1715915012000000000,4.8
windgeber_ZMW,1715915612000000000,4.9
windgeber_ZMW,1715916212000000000,4.8
windgeber_ZMW,1715916812000000000,4.7
windgeber_ZMW,1715917412000000000,4.7
windgeber_ZMW,1715918012000000000,4.9
windgeber_ZMW,1715918612000000000,5
windgeber_ZMW,1715919212000000000,5.2
windgeber_ZMW,1715919812000000000,5
windgeber_ZMW,1715920412000000000,5.4
windgeber_ZMW,1715921012000000000,5.7
windgeber_ZMW,1715921612000000000,5.8
windgeber_ZMW,1715922212000000000,5.5
windgeber_ZMW,1715922812000000000,4.8
windgeber_ZMW,1715923412000000000,5.3
windgeber_ZMW,1715924012000000000,5.7
windgeber_ZMW,1715924612000000000,5.1
windgeber_ZMW,1715925212000000000,5.2
windgeber_ZMW,1715925812000000000,5.6
windgeber_ZMW,1715926412000000000,5.2
windgeber_ZMW,1715927012000000000,5.4
windgeber_ZMW,1715927612000000000,5.7
windgeber_ZMW,1715928212000000000,5.5
windgeber_ZMW,1715928812000000000,5.8
windgeber_ZMW,1715929412000000000,5.8
windgeber_ZMW,1715930012000000000,5.8
windgeber_ZMW,1715930612000000000,5.7
windgeber_ZMW,1715931212000000000,5.6
windgeber_ZMW,1715931812000000000,6.4
windgeber_ZMW,1715932412000000000,5.6
windgeber_ZMW,1715933012000000000,6.6
windgeber_ZMW,1715933612000000000,6
windgeber_ZMW,1715934212000000000,6.1
windgeber_ZMW,1715934812000000000,5.4
windgeber_ZMW,1715935412000000000,5.4
windgeber_ZMW,1715936012000000000,6.5
windgeber_ZMW,1715936612000000000,7
windgeber_ZMW,1715937212000000000,7.5
windgeber_ZMW,1715937812000000000,7.7
windgeber_ZMW,1715938412000000000,7.8
windgeber_ZMW,1715939012000000000,7.4
windgeber_ZMW,1715939612000000000,7.3
windgeber_ZMW,1715940212000000000,8.4
windgeber_ZMW,1715940812000000000,9.2
windgeber_ZMW,1715941412000000000,7.6
windgeber_ZMW,1715942012000000000,8.2
windgeber_ZMW,1715942612000000000,8.5
windgeber_ZMW,1715943212000000000,8
windgeber_ZMW,1715943812000000000,8.3
windgeber_ZMW,1715944412000000000,7.5
windgeber_ZMW,1715945012000000000,7.9
windgeber_ZMW,1715945612000000000,7.3
windgeber_ZMW,1715946212000000000,8.5
windgeber_ZMW,1715946812000000000,6.5
windgeber_ZMW,1715947412000000000,7.7
windgeber_ZMW,1715948012000000000,7.6
windgeber_ZMW,1715948612000000000,7.6
windgeber_ZMW,1715949212000000000,8.4
windgeber_ZMW,1715949812000000000,7.1
windgeber_ZMW,1715950412000000000,7.2
windgeber_ZMW,1715951012000000000,7.7
windgeber_ZMW,1715951612000000000,7.5
windgeber_ZMW,1715952212000000000,7.4
windgeber_ZMW,1715952812000000000,7.7
windgeber_ZMW,1715953412000000000,7.1
windgeber_ZMW,1715954012000000000,6.8
windgeber_ZMW,1715954612000000000,7.7
windgeber_ZMW,1715955212000000000,6.8
windgeber_ZMW,1715955812000000000,7.3
windgeber_ZMW,1715956412000000000,8.2
windgeber_ZMW,1715957012000000000,8.3
windgeber_ZMW,1715957612000000000,7.1
windgeber_ZMW,1715958212000000000,6.8
windgeber_ZMW,1715958812000000000,8.1
windgeber_ZMW,1715959412000000000,6.8
windgeber_ZMW,1715960012000000000,6.1
windgeber_ZMW,1715960612000000000,7.7
windgeber_ZMW,1715961212000000000,6.4
windgeber_ZMW,1715961812000000000,7.5
windgeber_ZMW,1715962412000000000,7.2
windgeber_ZMW,1715963012000000000,5.6
windgeber_ZMW,1715963612000000000,5.5
windgeber_ZMW,1715964212000000000,5.6
windgeber_ZMW,1715964812000000000,5.1
windgeber_ZMW,1715965412000000000,5.2
windgeber_ZMW,1715966012000000000,4.9
windgeber_ZMW,1715966612000000000,5.7
windgeber_ZMW,1715967212000000000,5.6
windgeber_ZMW,1715967812000000000,5.6
windgeber_ZMW,1715968412000000000,4.5
windgeber_ZMW,1715969012000000000,4.8
windgeber_ZMW,1715969612000000000,4.2
windgeber_ZMW,1715970212000000000,4.2
windgeber_ZMW,1715970812000000000,3.7
windgeber_ZMW,1715971412000000000,3.7
windgeber_ZMW,1715972012000000000,3.7
windgeber_ZMW,1715972612000000000,4.1
windgeber_ZMW,1715973212000000000,4.6
windgeber_ZMW,1715973812000000000,5.4
windgeber_ZMW,1715974412000000000,4
windgeber_ZMW,1715975012000000000,4.1
windgeber_ZMW,1715975612000000000,3.3
windgeber_ZMW,1715976212000000000,3.5
windgeber_ZMW,1715976812000000000,4
windgeber_ZMW,1715977412000000000,3.6
windgeber_ZMW,1715978012000000000,2.3
windgeber_ZMW,1715978612000000000,1.9
windgeber_ZMW,1715979212000000000,2.8
windgeber_ZMW,1715979812000000000,3.7
windgeber_ZMW,1715980412000000000,3.7
windgeber_ZMW,1715981012000000000,3
windgeber_ZMW,1715981612000000000,2.6
windgeber_ZMW,1715982212000000000,2.5
windgeber_ZMW,1715982812000000000,2.7
windgeber_ZMW,1715983412000000000,2.2
windgeber_ZMW,1715984012000000000,2.3
windgeber_ZMW,1715984612000000000,2.5
windgeber_ZMW,1715985212000000000,2.4
